timestamp,mid,spread,depth,volume
1747574748.9309216,2511.565,0.010000000000218279,1284.91,1610.41
1747574749.0316215,2511.565,0.010000000000218279,1244.98,1570.48
1747574749.1331751,2511.565,0.010000000000218279,1167.2,1492.7
1747574749.2323685,2511.565,0.010000000000218279,1167.2,1492.7
1747574749.331683,2511.565,0.010000000000218279,1165.43,1490.93
1747574749.4370189,2511.565,0.010000000000218279,1655.71,1995.4199999999998
1747574749.5311046,2511.565,0.010000000000218279,1653.8899999999999,1993.6
1747574749.6309962,2511.565,0.010000000000218279,1655.9699999999998,1995.6799999999998
1747574749.7597244,2511.565,0.010000000000218279,1228.83,1419.44
1747574749.8468442,2511.565,0.010000000000218279,1888.7399999999998,2032.1999999999998
1747574749.9474277,2511.565,0.010000000000218279,1853.4499999999998,2012.4999999999995
1747574750.0433364,2511.565,0.010000000000218279,1845.8,2004.85
1747574750.146375,2511.565,0.010000000000218279,1857.9099999999999,2016.9599999999996
1747574750.2429235,2511.565,0.010000000000218279,1867.1599999999999,2026.2099999999996
1747574750.331441,2511.565,0.010000000000218279,1969.99,2129.04
1747574750.4316776,2511.565,0.010000000000218279,1968.2,2127.25
1747574750.5312552,2511.565,0.010000000000218279,1973.78,2132.83
1747574750.6304786,2511.565,0.010000000000218279,1973.78,2132.83
1747574750.731236,2511.565,0.010000000000218279,2053.3900000000003,2212.4399999999996
1747574750.8310826,2511.565,0.010000000000218279,1975.6100000000001,2134.66
1747574750.931628,2511.565,0.010000000000218279,1966.5,2125.5499999999997
1747574751.0323164,2511.565,0.010000000000218279,1854.72,2113.27
1747574751.1331942,2511.565,0.010000000000218279,1849.72,2008.77
1747574751.236628,2511.565,0.010000000000218279,1444.04,1606.3400000000001
1747574751.3310645,2511.565,0.010000000000218279,1549.81,1712.1100000000001
1747574751.4339826,2511.565,0.010000000000218279,1549.81,1712.1100000000001
1747574751.531616,2511.565,0.010000000000218279,1549.81,1712.1100000000001
1747574751.6306431,2511.565,0.010000000000218279,1549.81,1712.1100000000001
1747574751.7332408,2511.565,0.010000000000218279,1546.98,1709.28
1747574751.8317988,2511.565,0.010000000000218279,1544.93,1707.2300000000002
1747574751.9316611,2511.565,0.010000000000218279,1570.17,1732.4700000000003
1747574752.0308573,2511.565,0.010000000000218279,1569.73,1732.0300000000002
1747574752.1304176,2511.565,0.010000000000218279,1427.02,1609.6100000000001
1747574752.230728,2511.565,0.010000000000218279,1427.02,1609.6100000000001
1747574752.3314288,2511.565,0.010000000000218279,1714.46,1897.05
1747574752.4304025,2511.565,0.010000000000218279,1405.0900000000001,1587.6800000000003
1747574752.5315914,2511.565,0.010000000000218279,1404.99,1587.58
1747574752.631447,2511.565,0.010000000000218279,1382.51,1565.1000000000001
1747574752.736854,2511.565,0.010000000000218279,1384.3600000000001,1566.9500000000003
1747574752.8317454,2511.565,0.010000000000218279,1385.35,1547.65
1747574752.939039,2511.565,0.010000000000218279,1309.68,1471.98
1747574753.0317924,2511.565,0.010000000000218279,1311.2,1473.5
1747574753.133503,2511.565,0.010000000000218279,1321.76,1484.06
1747574753.232039,2511.565,0.010000000000218279,1311.76,1494.3500000000001
1747574753.331057,2511.565,0.010000000000218279,1212.37,2011.6699999999998
1747574753.4311662,2511.565,0.010000000000218279,1189.38,1988.6799999999998
1747574753.5313082,2511.565,0.010000000000218279,1178.72,1978.02
1747574753.6323597,2511.565,0.010000000000218279,1175.81,1975.1100000000001
1747574753.7323427,2511.565,0.010000000000218279,1176.0,1975.3
1747574753.8732457,2511.565,0.010000000000218279,1180.6399999999999,2009.49
1747574753.9429202,2511.565,0.010000000000218279,1180.6399999999999,2009.49
1747574754.0515165,2511.565,0.010000000000218279,1194.05,2022.9
1747574754.1904614,2511.565,0.010000000000218279,1192.6299999999999,2021.4799999999998
1747574754.4833915,2511.565,0.010000000000218279,1192.28,2021.1299999999999
1747574754.4833915,2511.565,0.010000000000218279,1789.13,2001.2699999999998
1747574754.4843938,2511.565,0.010000000000218279,1554.93,1767.07
1747574754.5821402,2511.565,0.010000000000218279,1549.79,1761.9299999999998
1747574754.6339157,2511.565,0.010000000000218279,1670.81,1882.9499999999998
1747574754.734938,2511.565,0.010000000000218279,1654.51,1866.6499999999999
1747574754.8526154,2511.565,0.010000000000218279,1592.24,1778.0499999999997
1747574754.9323578,2511.565,0.010000000000218279,1501.54,1687.35
1747574755.034253,2511.565,0.010000000000218279,1491.1,1676.9099999999999
1747574755.1462538,2511.565,0.010000000000218279,1472.8600000000001,1658.67
1747574755.2385929,2511.565,0.010000000000218279,1560.08,1745.8899999999999
1747574755.3311336,2511.565,0.010000000000218279,1583.6,1769.4099999999999
1747574755.433032,2511.565,0.010000000000218279,1670.42,1856.23
1747574755.5345829,2511.565,0.010000000000218279,1550.56,1736.37
1747574755.6346076,2511.565,0.010000000000218279,1550.5500000000002,1736.3600000000001
1747574755.7337208,2511.565,0.010000000000218279,1623.37,1809.1799999999998
1747574755.8315675,2511.565,0.010000000000218279,1489.02,1674.54
1747574755.949024,2511.565,0.010000000000218279,1550.1,1721.9399999999998
1747574756.0420775,2511.565,0.010000000000218279,1160.58,1332.42
1747574756.1387076,2511.565,0.010000000000218279,1160.58,1332.42
1747574756.2452443,2511.565,0.010000000000218279,1162.2,1334.74
1747574756.3405983,2511.565,0.010000000000218279,1610.52,1783.06
1747574756.449342,2511.565,0.010000000000218279,1572.33,1744.87
1747574756.5308065,2511.565,0.010000000000218279,1574.1799999999998,1746.7199999999998
1747574756.631107,2511.565,0.010000000000218279,1574.44,1746.9799999999998
1747574756.7363229,2511.565,0.010000000000218279,1510.44,1696.57
1747574756.8312855,2511.565,0.010000000000218279,1540.08,1726.2099999999998
1747574756.9700491,2511.825,0.009999999999763531,1863.48,2260.47
1747574757.3064291,2511.825,0.009999999999763531,2043.43,2655.0599999999995
1747574757.307429,2511.825,0.009999999999763531,2032.0,2643.6299999999997
1747574757.4589796,2511.825,0.009999999999763531,1212.51,1784.8999999999996
1747574757.4589796,2511.825,0.009999999999763531,1148.0300000000002,1846.23
1747574757.6098957,2511.825,0.009999999999763531,1228.71,1926.9099999999999
1747574757.6098957,2511.825,0.009999999999763531,1544.07,2242.27
1747574757.632178,2511.825,0.009999999999763531,1473.83,2172.0299999999997
1747574757.761224,2511.825,0.009999999999763531,1424.2,2122.41
1747574757.8364327,2511.825,0.009999999999763531,1424.53,2122.74
1747574757.937287,2511.825,0.009999999999763531,1155.8,1854.0099999999998
1747574758.038073,2511.825,0.009999999999763531,1021.1,1694.7399999999998
1747574758.1311276,2511.825,0.009999999999763531,1019.03,1692.6699999999998
